983.0,2023.01.02. 오후 6:07,세계,뉴시스 | 네이버,베네딕토 16세 전 교황 추모하는 사람들,바티칸 성 베드로 대성당에서 베네딕토 16세 전 교황의 추모객들이 지난달 31일 선종한 것을 애도하고 있습니다. 이날부터 사흘간 일반인들에게 공개된 베네딕토 16세의 시신은 장례 미사가 프란치스코 교황의 주최로 5일 성 베드로 광장에서 열릴 예정입니다. 뉴시스는 독자 여러분이 제공해주시는 사진이나 영상을 적극적으로 반영할 것입니다.,https://n.news.naver.com/mnews/article/003/0011623362?sid=104
12332.0,2023.01.10. 오후 1:49,세계,디지털타임스 | 네이버,속보 中 한국민 단기비자 중단…입국규제 보복조치,"한국 입국자 방역 강화 조치에 대한 보복 조치로, 중국 정부가 당분간 중국 행 단기 비자 발급 중단을 발표했습니다. 이에 따라, 한국 국민 중 일부는 중국을 방문하는 데 어려움을 겪을 것으로 예상됩니다. 주한 중국 대사관은 10일, 소셜 미디어 위챗 공식 계정을 통해 이러한 결정을 내렸다고 밝혔습니다. 이에 따라, 방문 상업, 무역, 관광, 의료, 일반 개인 사정 등을 포함한 모든 한국 국민의 중국 방문 단기 비자 발급이 중단됩니다. 그러나, 대사관은 해당 결정은 한국이 중국에 대한 차별적인 입국 제한 조치를 취소할 경우 조정될 수 있음을 언급하였습니다. 한편, 이번 결정은 중국과 한국 간의 입국 규제 대비 결과로 보입니다. COVID-19 사태로 인해, 두 나라는 서로 입국 규제 조치를 내렸으며, 이는 두 나라 간 관계에 대한 영향을 미칠 수 있다는 우려가 있습니다. 따라서, 이러한 상황에서는, 한국과 중국 간의 대화와 협상이 필요한 상황이라고 할 수 있습니다.",https://n.news.naver.com/mnews/article/029/0002777783?sid=104
1457.0,2023.01.02. 오전 11:47,세계,JTBC | 네이버,필리핀 공항 이착륙 재개…지연 및 결항 여부 확인 필요,"필리핀 공항의 관제 센터 이상으로 인해, 어제 1일 오전부터 13시간 동안 항공기의 이착륙이 중단되었습니다. 이에 따라, 300여 편의 운항에 차질이 생겨 6만 5천명이 불편을 겪은 것으로 보도되었습니다. 하지만 오늘 새벽 0시 20분, 이러한 불편한 상황에서 운항이 재개되었습니다. 이번 사건으로 인해, 불필요한 스트레스와 불편함을 겪은 승객들이 많았습니다. 이에 대해 한국 정부는 운항금지의 여파가 이어질 것이라며, 여행 계획을 가지고 있는 승객들은 항공사에 꼭 확인하라고 당부했습니다. 이번 사건은 항공 여행의 중요성과 안전성을 다시 한번 상기시키는 시간이었습니다. 이제는 더욱 안전한 여행을 위해서는 항공 당국 및 항공사 등의 대처와 노력이 필요합니다. 하지만 아무리 예측과 대책을 세워도, 갑작스러운 상황이 발생할 수 있음을 잊지 말아야 합니다. 이에 대비해서, 항상 여행 계획을 세우면서 예기치 않은 사건에 대처할 준비도 해두어야 합니다.",https://n.news.naver.com/mnews/article/437/0000327292?sid=104
8928.0,2023.01.07. 오후 12:13,세계,연합뉴스 | 네이버,베트남 빈패스트 전기차 공개,"세계 최대 가전 및 IT 정보 기술 박람회 CES 2023에서 베트남 자동차 제조업체 빈패스트가 순수 전기차 인 VF6, VF7 및 VF9를 공개했다. 현재 네바다주 라스베이거스 컨벤션센터 LVCC 웨스트홀에서 열리고 있는 이번 박람회는 전 세계적으로 대규모로 참석자들이 모여 새로운 기술 및 제품을 소개하고 있다. 빈패스트는 이번 박람회에서 순수전기차 VF6, VF7, VF9 의 구현된 모델을 선보였는데, 이는 차량 기술에 대한 관심이 높아지는 시대적인 흐름에 따른 결과일 것이다. 이 회사 자체는 베트남에서 차량 생산을 시작한 비교적 새로운 제조 업체이지만, 이번 전시회에 참여하여 자사의 성장 가능성을 입증하였다. 세계적으로 유명한 이 박람회에 참여한 빈패스트는 전 세계적으로 인기 있는 제조업체가 출시한 기술을 중심으로 새로운 제품과 기술을 발표하고 광고를 하고 있다. 이번 CES 2023에서 빈패스트는 이러한 경쟁 업체들 사이에서 잠재적인 고객들을 만남으로써 경쟁력을 높일 것으로 전망된다.",https://n.news.naver.com/mnews/article/001/0013687073?sid=104
13056.0,2023.01.10. 오전 6:01,세계,연합뉴스 | 네이버,전쟁과 희망,"안녕하세요, 이르핀 우크라이나에서 활동하는 연합뉴스 류영석 기자입니다. 오늘 현지시간 8일, 이르핀 외곽 도시에서 파괴된 차량들이 쌓여 있습니다. 이 차량들의 겉면에는 해바라기 모양으로 그려진 그림이 있습니다. 이르핀은 동유럽에 위치한 우크라이나의 도시 중 하나로, 최근에는 국내의 내전이 잇따르면서 안전 상황이 불안정해지고 있습니다. 이 곳에서 파괴된 차량들과 해바라기 그림은 어떤 의미가 있는 걸까요? 자세한 사항은 아직 밝혀지지 않았습니다. 하지만 이러한 상황들이 우크라이나의 정치적인 분위기와 연관이 있을 수 있다는 추측이 나오고 있습니다. 우크라이나는 현재 러시아와의 갈등으로 인해 지리적인 위치가 상대적으로 예민한 지역이며, 이로 인해 분쟁과 갈등이 빈번하게 발생하고 있습니다. 이번 사건을 계기로 우리는 더욱 안전한 세상을 만들기 위해 국제사회가 협력하여 노력해야 한다는 것을 상기시켜야 합니다. 우리는 이러한 위협적인 상황에서도 희생되지 않고 안전하게 생활할 수 있는 세상을 만들어야 합니다. 이상으로 연합뉴스에서 이르핀에서의 현황을 전달해드렸습니다. 감사합니다.",https://n.news.naver.com/mnews/article/001/0013690834?sid=104
4379.0,2023.01.04. 오후 12:00,세계,연합뉴스 | 네이버,삼성 퍼스트 룩 98형 네오 QLED TV 첫 공개,"세계 최대 가전 및 IT 정보기술 박람회인 CES 2023에서 삼성은 3일 현지시간 네바다주 라스베이거스에서 첫 미디어 데이를 개최했다. 이 행사에서 삼성은 98형 네오 QLED TV와 77형 OLED TV를 비롯해 올해 출시될 다양한 제품을 선보였다. 삼성은 CES 2023의 첫 날을 맞아 삼성 퍼스트룩 2023이라는 이름의 이번 이벤트를 개최하였다. 이번 이벤트에서 삼성 관계자들은 참가자들에게 98형 네오 QLED TV와 77형 OLED TV를 비롯해 다른 삼성 제품들을 소개하였다. 이번 삼성의 98형 네오 QLED TV는 대형 스크린과 함께 광도 및 명도를 향상시켰다. 삼성 관계자들은 이 제품이 삼성의 기술력을 충분히 대변하며, 이전에 출시된 제품보다 상당히 개선된 모습을 보인다고 말했다. 또한, 삼성은 새로운 77형 OLED TV를 선보였다. 이 제품은 4K 해상도와 함께 향상된 화면 기술을 탑재하여 좀 더 생생하고 선명한 화면을 제공하고 있다. 더불어, 이 제품은 전 세계적으로 인기 있는 브랜드 가운데 하나인 B&O와 협업하여 제작된 사운드바도 함께 제공된다. 이와 같은 삼성의 새로운 제품들은 CES 2023에서 참가자들의 많은 관심을 받았으며, 전 세계에서 공개된 이번 제품 발표 이벤트는 미디어 및 기술 업계에서 큰 반향을 일으켰다. 이를 통해 삼성은 전 세계적으로 인정받는 기업 중 하나로 그 위상을 다시 한 번 입증하게 되었다.",https://n.news.naver.com/mnews/article/001/0013680982?sid=104
634.0,2023.01.01. 오전 8:23,세계,뉴스1 | 네이버,군 부대 방문해 대국민 새해 연설하는 푸틴,러시아 대통령인 블라디미르 푸틴이 31일 로스토프 남부 군사 지구 본부를 방문하여 대국민 새해 연설을 했다고 AFP 뉴스가 보도했다. 이는 현지시간 기준으로 진행된 행사로 러시아 국민들에게 새해 인사를 전하는 특별한 의미를 가지고 있다.,https://n.news.naver.com/mnews/article/421/0006551388?sid=104
1983.0,2023.01.02. 오전 4:01,세계,KBS | 네이버,美 국무장관 신임 中 외교부장과 통화…“미중 소통 채널 유지 논의”,"미국 국무부 장관인 토니 블링컨은 지난 1일, 새로 임명된 친강 중국 외교부장과 통화했다. 이에 대해 블링컨 장관은 트위터를 통해 ""새 직책을 맡기 위해 워싱턴 DC를 떠나는 친강 중국 외교부장과 미중관계와 소통 채널에 대해 논의했다.""고 밝혔다. 이번에 새로 임명된 친강 중국 외교부장은 원래 주미중국대사로 근무하다가 지난 7월부터 워싱턴 DC에서 근무하게 된 인물이다. 그는 전랑 '戰狼'으로도 불리는 중국 외교의 상징적 인물로 주미대사 시절부터 강경한 발언으로 주목을 받아왔다. 양국 간 긴장이 높아지고 있는 상황에서 미국 국무부는 이번 통화를 통해 양국 간 대화 창구를 계속 유지하고자 한 것으로 보인다. 이에 대한 국내 반응도 궁금증이 예상된다.",https://n.news.naver.com/mnews/article/056/0011402896?sid=104
8165.0,2023.01.06. 오전 7:39,세계,연합뉴스 | 네이버,SK 전시관 찾은 최재원 수석부회장,"세계에서 가장 큰 가전 및 IT 정보 기술 박람회로 알려진 CES 2023에서, SK그룹 최재원 수석부회장이 참석하여 SK 전시관을 방문하였다. 미국 네바다주의 라스베이거스 컨벤션 센터 중앙홀에서 개최된 이번 박람회는 세계 여러 기업들이 참여해 최신 기술과 제품을 선보이는 자리이다. SK 전시관에서는 SK그룹의 다양한 기술과 제품들이 소개되어 그의 미래적 비전을 보여주었다. SK그룹은 미래형 물류 시스템과 스마트팩토리, 5G 등 차세대 기술에 대한 투자를 지속적으로 진행하고 있으며, 이번 박람회를 통해 세계적인 기업들과의 협력 체계를 확대할 계획이다. 세계에 주목받는 한국의 대표 기업인 SK그룹의 미래적 비전과 기술 발전에 대한 관심은 더욱 높아질 전망이다.",https://n.news.naver.com/mnews/article/001/0013684876?sid=104
9877.0,2023.01.08. 오후 1:44,세계,연합뉴스 | 네이버,함영주 회장 CES 2023 LG전자 부스 방문,"한국 경제의 중추인 하나금융그룹의 함영주 회장이 일전에 미국 라스베이거스에서 개최 중인 CES 2023 LG전자 부스에 방문해 현지 관계자들의 설명을 들었다. CES는 세계 최대 규모의 가전 전시회로, 전 세계 전자제품 제조 및 소비자 전자제품 산업에 대한 혁신적인 기술과 제품 발표의 장으로 꼽힌다. 이번 대회에서 LG전자는 새로운 AI 기술과 로봇, 휴대폰 등 다양한 제품을 선보였다. 이에 함영주 회장은 LG전자 부스에서 전시되는 다양한 제품들을 직접 살펴보며 관계자의 설명을 들은 후 ""LG전자는 업계를 선도하는 기업으로서 높은 기술력을 보유하고 있으며, 새로운 제품 개발을 위해 지속적인 노력을 기울이고 있다""고 높이 평가했다. 이번 CES 2023에서는 더욱 발전된 기술력과 혁신적인 제품들이 선보여졌다는 점에서 매우 의미 있는 전시회로 평가받고 있다. 함영주 회장의 방문 또한 한국 경제의 발전과 세계적 기술력 경쟁에서의 우위를 확인하는 계기가 되었다.",https://n.news.naver.com/mnews/article/001/0013687954?sid=104
417.0,2023.01.01. 오후 12:31,세계,뉴스1 | 네이버,새해 맞이하는 美 뉴욕 타임스퀘어,"미국 뉴욕의 타임스퀘어에서는 매년 새해를 맞이하는 기념행사로 볼 드롭 Ball Drop 행사가 열린다. 이를 위해 사용되는 타임스퀘어 볼은 30일 현지시간 앞서 시험 가동되었다. 이 볼은 새해의 시작을 알리는 상징물로 미국 뉴욕에서 중요한 의미를 지니고 있다. 매년 새해가 밝고, 볼이 떨어질 때 생기는 불꽃놀이와 함께 많은 관광객들이 모여 기념하고 있다. 올해에도 많은 관광객들의 참석이 예상되는 이 기념행사는 전 세계의 이목을 사로잡을 것으로 보인다. 새해를 맞이하는 이 시간을 미국 뉴욕에서 체험할 수 있는 관광객들의 관심이 더욱 커지고 있으며, 이를 계기로 미국의 대표적인 관광지 중 하나로 떠오르고 있다.",https://n.news.naver.com/mnews/article/421/0006551965?sid=104
9823.0,2023.01.08. 오후 2:33,세계,뉴스1 | 네이버,낙하산 타고 내려오는 병사들…美·英·濠·日 군사 훈련,후나바시 로이터 뉴스1 권진영 기자 8일 일본 후나바시 나라시노 훈련장에서 미국 영국 호주 일본이 새해 합동 군사 훈련을 진행하고 있다. 병사들이 상공에서 낙하산을 타고 있다.,https://n.news.naver.com/mnews/article/421/0006564612?sid=104
10806.0,2023.01.09. 오후 3:23,세계,뉴스1 | 네이버,브라질 연방의사당에 배치된 경찰들,"브라질의 최종일 기자에 따르면, 8일 현지시간에 자이르 보우소나루 전 대통령의 지지자들이 새로운 대통령으로 취임한 루이스 이나시우 룰라 다 시우바 대통령에 반대하며 대선 불복시위를 벌였다. 이들은 브라질리아 의회를 습격하고 경찰의 배치로 인해 의사당에 진입하지 못하고 있다. 이번 시위는 대선 결과에 대한 분노를 폭발시킨 것으로, 보우소나루 전 대통령의 지지자들은 룰라 대통령의 취임을 인정하지 않고, 대선 결과를 불복하고 있다. 이에 따라 대선 결과를 받아들이지 않는 시위가 일어나고 있으며, 이로 인해 의회를 점거하면서 충돌이 발생하고 있다. 브라질의 이번 대선 결과는 국내외적으로 큰 주목을 받았는데, 이번 시위는 브라질의 정치적인 안정과 평화를 취약하게 만들 수 있다는 우려가 있다. 이에 대해 관계자들은 대화와 타협을 통한 문제 해결에 노력해야 한다고 밝혔다.",https://n.news.naver.com/mnews/article/421/0006566511?sid=104
5131.0,2023.01.04. 오전 5:30,세계,연합뉴스 | 네이버,이틀 뒤 개막하는 CES 2023,"미국 네바다주의 라스베이거스 컨벤션센터에서는 3일 현지시간, 세계에서 가장 큰 가전 및 IT 정보기술 박람회인 CES 2023의 개막을 이틀 앞둔 분위기다. 수많은 업체 관계자들과 참가자들이 LVCC의 중앙홀을 오가며 행사를 준비하고 있다. CES는 매년 전 세계에서 가장 주목받는 기술 박람회 중 하나로, 최첨단 가전제품과 정보기술 제품을 선보이며 세계적으로 유명한 업체와 참가자들이 모여 개최된다. 이번 CES 2023도 많은 기술 제품과 서비스의 발표가 예정되어 있다. 해당 박람회는 미국 내에서만 큰 관심을 받는 것이 아니라 전 세계에서 기술산업의 대표적인 축제 중 하나로 자리 매김하고 있다. 이번 행사에서는 각 업체들이 흥미로운 제품과 기술을 선보일 것으로 기대된다.",https://n.news.naver.com/mnews/article/001/0013680041?sid=104
4767.0,2023.01.04. 오전 9:38,세계,연합뉴스 | 네이버,CES 2023 올해의 테크 트렌드는,"세계 최대 가전 및 IT 정보 기술 박람회인 CES의 2023년 버전이 라스베이거스에서 열리고 있다. 이번 박람회를 주관하는 미국소비자기술협회(CTA)의 부회장인 스티브 코닉은 미디어데이 첫 날, 해당 박람회의 주요 트렌드를 발표했다. CTA 부회장 코닉은 CES 2023에서 선보일 흥미로운 기술들과 함께 인공지능(AI), 5G, 가상 및 증강 현실, 음성 제어, 스마트 시티, 자율 주행, 보안 및 데이터 개인 정보 보호 등의 주요 트렌드에 대해 설명했다. 이번 행사는 코로나19 팬데믹 이후 CES의 실시간 참가자로서의 귀환을 예고한다. 학습 혁신, 금융기술, 스포츠기술, 로봇공학 등 새로운 상품 및 기술도 이번 박람회에서 공개될 예정이다. 미국 네바다주 라스베이거스의 만달레이 베이 컨벤션센터에서 열리는 CES 2023는 6일까지 진행된다.",https://n.news.naver.com/mnews/article/001/0013680302?sid=104
9982.0,2023.01.08. 오전 10:57,세계,뉴스1 | 네이버,‘성탄 휴전’ 불구 러 포격에 초토화 된 바흐무트 건물,"러시아 대통령인 블라디미르 푸틴은 정교회 성탄절을 맞이해 36시간 동안의 휴전을 선언했지만, 우크라이나 바흐무트에서는 러시아 군의 포격으로 인해 건물이 파괴되며 연기가 자욱하게 올라오고 있다고 합니다. 이번 사건으로 인해 또 다시 러시아와 우크라이나 간의 갈등이 고조되고 있습니다.",https://n.news.naver.com/mnews/article/421/0006564292?sid=104
1488.0,2023.01.02. 오전 11:29,세계,뉴스1 | 네이버,새해 인사하는 나루히토 일왕의 딸 아이코 공주,"도쿄 AFP 뉴스 1에서 전하는 우동명 기자입니다. 오늘 도쿄 왕궁에서는 나루히토 일왕의 딸인 아이코 공주가 지지자들에게 새해 인사를 하였습니다. 이번 행사는 2일 현지시간에 진행되었습니다.  아이코 공주는 일본 국민들과 함께 하는 새해 행사에서 다양한 분들과 인사를 나누며 올해의 계획과 생각을 전했습니다. 이는 매년 도쿄 왕궁에서 이루어지는 일본의 전통 문화 중 하나로, 국민들과 만나 다양한 이야기를 나누는 적극적인 모습을 보여주었습니다. 아이코 공주의 새해 인사에는 많은 일본 국민들의 관심과 사랑이 쏟아졌습니다. 이번 기회를 통해 아이코 공주가 국민들과 더욱 가까워지는 계기가 되기를 바랍니다. 이상 우동명 기자였습니다.",https://n.news.naver.com/mnews/article/421/0006553369?sid=104
11388.0,2023.01.09. 오전 8:50,세계,뉴시스 | 네이버,러시아군에 발포하는 우크라이나군 헬기,러시아군 진영을 향해 우크라이나 헬기가 발포하는 모습이 현지시간 8일 오늘 AP 뉴시스를 통해 전해졌다. 이번 사건은 우크라이나의 헤르손 전선에서 발생한 것으로 보고되었다. 2023년 1월 9일 기준으로 제보된 사진과 영상은 현재 공감언론 뉴시스의 제보 코너를 통해 독자 분들의 소중한 제보를 누구든 보낼 수 있다. 이와 같은 제보는 뉴스 가치나 화제성이 있다고 판단된다면 적극적으로 반영될 예정이다.,https://n.news.naver.com/mnews/article/003/0011632431?sid=104
4452.0,2023.01.04. 오전 11:32,세계,뉴스1 | 네이버,118대 美 의회 개원,"미국 워싱턴 DC에서 3일 현지시간, 제118대 의회 의원들이 충성 서약을 위해 자리에서 일어섰다고 AFP가 보도했다. 이날 개편한 미 의회에서는 신임 하원의장을 선출하고자 했지만 공화당 원내대표 케빈 매카시가 과반 득표에 실패해 재투표를 진행할 예정이다. 미국 의회의 새로운 구성과 함께, 미국의 대통령선거 결과에 따라 국가의 미래가 크게 좌우될 예정이다.",https://n.news.naver.com/mnews/article/421/0006557733?sid=104
7231.0,2023.01.06. 오후 4:56,세계,뉴시스 | 네이버,중국 춘제에 연인원 21억 명 이동 예상,"중국 베이징의 기차역에서 마스크를 착용한 여행객들이 6일, 연휴를 앞두고 기차를 준비하고 있습니다. 중국 당국은 예상치를 넘어설 만한 20억9500만 명의 이동량을 예상하고 있어, 코로나19 확산으로 인한 중소 도시와 농촌 지역의 급증 우려가 제기되고 있습니다. 뉴시스는 독자 여러분의 소중한 제보를 기다리고 있으며, 뉴스 가치가 있거나 화제성이 판단되는 사진이나 영상을 n_photo@newsis.com으로 보내주시면 적극 반영됩니다.",https://n.news.naver.com/mnews/article/003/0011630877?sid=104
